,DOM,date,time,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,hX,hY,hZ,Temp,Humid
157,16,2/2/2021,14:31:50,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763,6.77123308181763
158,16,2/2/2021,14:32:00,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354,6.77305936813354
159,16,2/2/2021,14:32:10,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028,6.76785326004028
160,16,2/2/2021,14:32:20,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769,6.76790571212769
161,16,2/2/2021,14:32:30,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252,6.76854419708252
162,8,2/2/2021,14:29:40,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617,1.44073235988617
163,8,2/2/2021,14:29:50,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256,1.40850472450256
164,8,2/2/2021,14:30:00,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435,1.41146767139435
165,8,2/2/2021,14:30:10,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124,1.46683526039124
166,8,2/2/2021,14:30:20,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826,1.44030916690826
167,8,2/2/2021,14:30:30,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794,1.41051399707794
168,8,2/2/2021,14:30:40,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539,1.455690741539
169,8,2/2/2021,14:30:50,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383,1.463005900383
170,8,2/2/2021,14:31:00,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784,1.41108787059784
171,8,2/2/2021,14:31:10,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977,1.44006729125977
172,8,2/2/2021,14:31:20,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621,1.40775239467621
173,8,2/2/2021,14:31:30,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465,1.45506727695465
174,8,2/2/2021,14:31:40,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401,1.46831977367401
175,8,2/2/2021,14:31:50,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434,1.44205152988434
176,8,2/2/2021,14:32:00,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224,1.464923620224
177,8,2/2/2021,14:32:10,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721,1.40986979007721
178,8,2/2/2021,14:32:20,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572,1.46868360042572
179,8,2/2/2021,14:32:30,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369,1.40971601009369
180,5,2/2/2021,14:29:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,5,2/2/2021,14:29:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,5,2/2/2021,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,5,2/2/2021,14:30:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
